Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2007-01-13,Wheat,1,Chattrapati Sambhajinagar,FAQ,Chattrapati Sambhajinagar,1361,1225,1225,Maharashtra,Other
2007-01-15,Wheat,1,Buldhana,FAQ,Chikali,1410,1140,1275,Maharashtra,Other
2007-01-15,Wheat,1,Beed,FAQ,Gevrai,1400,1050,1250,Maharashtra,Other
2007-01-15,Wheat,1,Pune,FAQ,Baramati,1290,1050,1200,Maharashtra,Kalyan
2007-01-15,Wheat,1,Jalana,FAQ,Ambad (Vadigodri),1091,831,1013,Maharashtra,Other
2007-01-15,Wheat,1,Beed,FAQ,Kille Dharur,1201,1090,1175,Maharashtra,Other
2007-01-15,Wheat,1,Ahmednagar,FAQ,Rahuri,1200,1125,1151,Maharashtra,Other
2007-01-16,Wheat,1,Sholapur,FAQ,Pandharpur,1560,1400,1480,Maharashtra,Other
2007-01-16,Wheat,1,Ahmednagar,FAQ,Shevgaon,1400,1000,1300,Maharashtra,Maharashtra 2189
2007-01-16,Wheat,1,Chattrapati Sambhajinagar,FAQ,Chattrapati Sambhajinagar,1400,1200,1300,Maharashtra,Other
2007-01-16,Wheat,1,Chattrapati Sambhajinagar,FAQ,Paithan,1480,1350,1375,Maharashtra,Maharashtra 2189
2007-01-16,Wheat,1,Jalana,FAQ,Jalana,1390,1050,1275,Maharashtra,Other
2007-01-16,Wheat,1,Vashim,FAQ,Karanja,1202,1085,1100,Maharashtra,Maharashtra 2189
2007-01-16,Wheat,1,Nashik,FAQ,Satana,1326,1100,1285,Maharashtra,Other
2007-01-16,Wheat,1,Hingoli,FAQ,Hingoli,1195,1035,1115,Maharashtra,Other
2007-01-16,Wheat,1,Thane,FAQ,Kalyan,1550,1425,1487,Maharashtra,Sharbati
2007-01-17,Wheat,1,Dharashiv(Usmanabad),FAQ,Kalamb (Dharashiv),1330,1000,1100,Maharashtra,Maharashtra 2189
2007-01-17,Wheat,1,Nashik,FAQ,Satana,1390,1266,1351,Maharashtra,Maharashtra 2189
2007-01-17,Wheat,1,Nashik,FAQ,Satana,1335,1120,1261,Maharashtra,Other
2007-01-17,Wheat,1,Latur,FAQ,Ausa,1351,1101,1275,Maharashtra,Maharashtra 2189
2007-01-17,Wheat,1,Dhule,FAQ,Dhule,1471,1100,1351,Maharashtra,Other
2007-01-17,Wheat,1,Ahmednagar,FAQ,Shrirampur,1501,1100,1300,Maharashtra,Other
2007-01-17,Wheat,1,Ahmednagar,FAQ,Newasa,1300,1000,1200,Maharashtra,Other
2007-01-17,Wheat,1,Ahmednagar,FAQ,Sangamner,1409,1101,1255,Maharashtra,Other
2007-01-17,Wheat,1,Beed,FAQ,Kaij,1300,825,1132,Maharashtra,Other
2007-01-17,Wheat,1,Sholapur,FAQ,Pandharpur,1550,1366,1458,Maharashtra,Other
2007-01-17,Wheat,1,Kolhapur,FAQ,Kolhapur(Laxmipuri),2000,1025,1400,Maharashtra,Other
2007-01-17,Wheat,1,Nashik,FAQ,Malegaon,1420,1015,1271,Maharashtra,Other
2007-01-17,Wheat,1,Parbhani,FAQ,Palam,1135,903,1112,Maharashtra,Sharbati
2007-01-17,Wheat,1,Chattrapati Sambhajinagar,FAQ,Lasur Station,1475,900,1350,Maharashtra,Maharashtra 2189
2007-01-17,Wheat,1,Nashik,FAQ,Sinner,1380,1042,1300,Maharashtra,Other
2007-01-18,Wheat,1,Amarawati,FAQ,Amarawati,1250,1200,1225,Maharashtra,147 Average
2007-01-18,Wheat,1,Jalgaon,FAQ,Dharangaon,1145,1105,1129,Maharashtra,Other
2007-01-18,Wheat,1,Thane,FAQ,Ulhasnagar,1600,1000,1275,Maharashtra,Other
2007-01-18,Wheat,1,Chattrapati Sambhajinagar,FAQ,Lasur Station,1285,1000,1136,Maharashtra,Maharashtra 2189
2007-01-18,Wheat,1,Pune,FAQ,Dound,1581,1100,1400,Maharashtra,Maharashtra 2189
2007-01-18,Wheat,1,Buldhana,FAQ,Malkapur,1377,1201,1201,Maharashtra,Other
2007-01-18,Wheat,1,Akola,FAQ,Akola,1390,880,1215,Maharashtra,Other
2007-01-19,Wheat,1,Jalgaon,FAQ,Chopada,1251,1151,1251,Maharashtra,Other
2007-01-19,Wheat,1,Amarawati,FAQ,Chandur Railway,1669,1342,1356,Maharashtra,Other
2007-01-19,Wheat,1,Ahmednagar,FAQ,Shrirampur,1340,1050,1195,Maharashtra,Other
2007-01-19,Wheat,1,Ahmednagar,FAQ,Shrirampur(Belapur),1225,1051,1151,Maharashtra,Other
2007-01-19,Wheat,1,Sholapur,FAQ,Solapur,1752,1075,1460,Maharashtra,Sharbati
2007-01-19,Wheat,1,Jalgaon,FAQ,Parola,1401,1075,1250,Maharashtra,Other
2007-01-19,Wheat,1,Jalgaon,FAQ,Chalisgaon,1350,1150,1275,Maharashtra,Maharashtra 2189
2007-01-19,Wheat,1,Buldhana,FAQ,Khamgaon,1350,1150,1250,Maharashtra,Other
2007-01-19,Wheat,1,Dhule,FAQ,Dhule,1435,1175,1350,Maharashtra,Other
2007-01-20,Wheat,1,Buldhana,FAQ,Deoulgaon Raja,1325,950,1150,Maharashtra,Other
2007-01-20,Wheat,1,Thane,FAQ,Ulhasnagar,1700,1125,1425,Maharashtra,Kalyan
2007-01-20,Wheat,1,Parbhani,FAQ,Selu,1300,1300,1300,Maharashtra,Other
2007-01-20,Wheat,1,Dhule,FAQ,Dhule,1395,1315,1315,Maharashtra,Other
2007-01-20,Wheat,1,Kolhapur,FAQ,Kolhapur(Laxmipuri),2000,1000,1400,Maharashtra,Other
2007-01-20,Wheat,1,Amarawati,FAQ,Morshi,1500,1200,1366,Maharashtra,Other
2007-01-20,Wheat,1,Jalgaon,FAQ,Parola,1431,1100,1300,Maharashtra,Other
2007-01-20,Wheat,1,Thane,FAQ,Palghar,1700,1335,1517,Maharashtra,Other
2007-01-20,Wheat,1,Beed,FAQ,Kaij,1276,800,1163,Maharashtra,Other
2007-01-20,Wheat,1,Bhandara,FAQ,Tumsar,1050,950,1000,Maharashtra,Other
2007-01-20,Wheat,1,Nashik,FAQ,Yeola,1105,875,1075,Maharashtra,Maharashtra 2189
2007-01-21,Wheat,1,Buldhana,FAQ,Jalgaon(Jamod),1200,1000,1100,Maharashtra,Other
